node_id,osm_node_id,latitude,longitude,degree,is_intersection,node_type,city
node-11330928039,11330928039,12.95917,80.255631,0,0,terminal,Chennai
node-11886273832,11886273832,12.958318,80.255591,0,0,terminal,Chennai
node-11886273836,11886273836,12.958947,80.255712,0,0,terminal,Chennai
node-30143014,30143014,12.960469,80.255936,0,0,terminal,Chennai
node-30143016,30143016,12.959829,80.255777,0,0,terminal,Chennai
node-30143017,30143017,12.961494,80.256162,0,0,terminal,Chennai
node-30143018,30143018,12.961665,80.256205,0,0,terminal,Chennai
node-30143021,30143021,12.962021,80.256284,0,0,terminal,Chennai
node-30143022,30143022,12.962694,80.256382,0,0,terminal,Chennai
node-301299745,301299745,12.966214,80.256828,2,0,junction,Chennai
node-370919948,370919948,12.963829,80.256477,0,0,terminal,Chennai
node-370920118,370920118,12.96092,80.256039,0,0,terminal,Chennai
node-1451948251,1451948251,12.964963,80.25659,0,0,terminal,Chennai
node-1453684872,1453684872,12.960374,80.256013,0,0,terminal,Chennai
node-1453684876,1453684876,12.960721,80.256093,0,0,terminal,Chennai
node-1453684879,1453684879,12.96163,80.256289,0,0,terminal,Chennai
node-1453684881,1453684881,12.961904,80.25635,0,0,terminal,Chennai
node-1453684883,1453684883,12.962509,80.256456,0,0,terminal,Chennai
node-1453684885,1453684885,12.963811,80.256553,0,0,terminal,Chennai
node-1453684890,1453684890,12.965411,80.256767,0,0,terminal,Chennai
node-1457061713,1457061713,12.964579,80.256641,0,0,terminal,Chennai
node-1457061717,1457061717,12.96495,80.25668,0,0,terminal,Chennai
node-3998936359,3998936359,12.960353,80.25601,0,0,terminal,Chennai
node-4461968967,4461968967,12.966191,80.256922,2,0,junction,Chennai
node-4462007069,4462007069,12.965782,80.256841,2,0,junction,Chennai
node-6002058459,6002058459,12.962699,80.256483,0,0,terminal,Chennai
node-6002062474,6002062474,12.963735,80.256541,0,0,terminal,Chennai
node-7802601576,7802601576,12.959793,80.255875,0,0,terminal,Chennai
node-7802611785,7802611785,12.964554,80.256546,0,0,terminal,Chennai
node-7802779204,7802779204,12.962475,80.256357,0,0,terminal,Chennai
node-7802804876,7802804876,12.961125,80.256181,0,0,terminal,Chennai
node-7803529076,7803529076,12.964384,80.25662,0,0,terminal,Chennai
node-7803578175,7803578175,12.963036,80.256408,0,0,terminal,Chennai
node-10225123893,10225123893,12.965438,80.256672,0,0,terminal,Chennai
node-10225123894,10225123894,12.965789,80.256749,0,0,terminal,Chennai
node-11043313958,11043313958,12.962329,80.256436,0,0,terminal,Chennai
node-11508148334,11508148334,12.961363,80.256125,0,0,terminal,Chennai
node-11618310224,11618310224,12.963068,80.256503,0,0,terminal,Chennai
node-11738016214,11738016214,12.96339,80.256506,0,0,terminal,Chennai
node-11755254859,11755254859,12.963432,80.256424,0,0,terminal,Chennai
node-11755254860,11755254860,12.962277,80.25633,0,0,terminal,Chennai
node-11801957328,11801957328,12.959929,80.255908,0,0,terminal,Chennai
node-299879177,299879177,12.971739,80.219175,0,0,terminal,Chennai
node-301706517,301706517,12.970527,80.218712,2,0,junction,Chennai
node-338282588,338282588,12.970478,80.218829,2,0,junction,Chennai
node-338282591,338282591,12.970562,80.218869,3,1,intersection,Chennai
node-338282602,338282602,12.972368,80.21959,0,0,terminal,Chennai
node-338282605,338282605,12.971884,80.21938,0,0,terminal,Chennai
node-338341110,338341110,12.969717,80.218684,0,0,terminal,Chennai
node-338341116,338341116,12.968336,80.218129,0,0,terminal,Chennai
node-744509567,744509567,12.967815,80.216747,0,0,terminal,Chennai
node-978534727,978534727,12.967498,80.217091,2,0,junction,Chennai
node-978534807,978534807,12.968143,80.217367,2,0,junction,Chennai
node-978534825,978534825,12.968558,80.216444,0,0,terminal,Chennai
node-1141163423,1141163423,12.967044,80.21758,0,0,terminal,Chennai
node-1141164358,1141164358,12.967149,80.217613,0,0,terminal,Chennai
node-1141164508,1141164508,12.968583,80.217818,0,0,terminal,Chennai
node-1141164574,1141164574,12.967219,80.217257,1,0,terminal,Chennai
node-1241211254,1241211254,12.971974,80.219259,2,0,junction,Chennai
node-1241211260,1241211260,12.97221,80.219347,0,0,terminal,Chennai
node-1765256379,1765256379,12.966687,80.217434,0,0,terminal,Chennai
node-2083182853,2083182853,12.969387,80.218542,0,0,terminal,Chennai
node-2197525463,2197525463,12.967982,80.217578,4,1,intersection,Chennai
node-2197525466,2197525466,12.967938,80.217773,0,0,terminal,Chennai
node-2197525468,2197525468,12.968013,80.217998,0,0,terminal,Chennai
node-2197525472,2197525472,12.968153,80.217644,0,0,terminal,Chennai
node-2197525473,2197525473,12.970195,80.218838,0,0,terminal,Chennai
node-2197525479,2197525479,12.97045,80.218924,0,0,terminal,Chennai
node-2197525480,2197525480,12.970556,80.218629,0,0,terminal,Chennai
node-2197525484,2197525484,12.970615,80.218745,4,1,intersection,Chennai
node-6451660876,6451660876,12.970911,80.218865,0,0,terminal,Chennai
node-7825578384,7825578384,12.968638,80.216443,0,0,terminal,Chennai
node-7825587389,7825587389,12.968102,80.216508,0,0,terminal,Chennai
node-7825587390,7825587390,12.96818,80.216397,0,0,terminal,Chennai
node-7825587391,7825587391,12.968017,80.216632,0,0,terminal,Chennai
node-7825587392,7825587392,12.967605,80.217045,0,0,terminal,Chennai
node-7825587393,7825587393,12.967731,80.216907,0,0,terminal,Chennai
node-7825587394,7825587394,12.967583,80.216969,0,0,terminal,Chennai
node-7825587395,7825587395,12.96766,80.216882,0,0,terminal,Chennai
node-7825587396,7825587396,12.967422,80.217227,2,0,junction,Chennai
node-7825587399,7825587399,12.96728,80.21764,0,0,terminal,Chennai
node-7825587400,7825587400,12.967353,80.217569,0,0,terminal,Chennai
node-7825587401,7825587401,12.967386,80.217517,0,0,terminal,Chennai
node-7825587402,7825587402,12.967484,80.217281,2,0,junction,Chennai
node-7825587409,7825587409,12.968366,80.216102,0,0,terminal,Chennai
node-7825587410,7825587410,12.967895,80.216775,0,0,terminal,Chennai
node-7825587411,7825587411,12.967552,80.217125,2,0,junction,Chennai
node-8601096138,8601096138,12.971272,80.219143,2,0,junction,Chennai
node-8697656184,8697656184,12.970593,80.218648,0,0,terminal,Chennai
node-8700571131,8700571131,12.967915,80.216643,0,0,terminal,Chennai
node-8700571132,8700571132,12.968244,80.21702,0,0,terminal,Chennai
node-8700571133,8700571133,12.968082,80.217342,2,0,junction,Chennai
node-8700571135,8700571135,12.968349,80.216965,0,0,terminal,Chennai
node-9400398385,9400398385,12.971302,80.219004,0,0,terminal,Chennai
node-9575558218,9575558218,12.967429,80.217413,1,0,terminal,Chennai
node-9575558219,9575558219,12.967321,80.217299,0,0,terminal,Chennai
node-9575558220,9575558220,12.967221,80.217634,0,0,terminal,Chennai
node-9575558221,9575558221,12.967412,80.217342,0,0,terminal,Chennai
node-9575558222,9575558222,12.967947,80.217923,0,0,terminal,Chennai
node-9575558223,9575558223,12.96797,80.217957,0,0,terminal,Chennai
node-9575558224,9575558224,12.967924,80.217886,0,0,terminal,Chennai
node-9575558226,9575558226,12.967923,80.217841,0,0,terminal,Chennai
node-9575558229,9575558229,12.968078,80.217513,2,0,junction,Chennai
node-9575558232,9575558232,12.968059,80.217606,4,1,intersection,Chennai
node-9575558233,9575558233,12.967319,80.217606,0,0,terminal,Chennai
node-9575558234,9575558234,12.967427,80.217371,0,0,terminal,Chennai
node-9575558235,9575558235,12.967401,80.217239,0,0,terminal,Chennai
node-9575558236,9575558236,12.967303,80.217263,0,0,terminal,Chennai
node-9575558237,9575558237,12.967352,80.217262,0,0,terminal,Chennai
node-9575558238,9575558238,12.967458,80.217335,0,0,terminal,Chennai
node-10120161770,10120161770,12.972532,80.219461,0,0,terminal,Chennai
node-10120161772,10120161772,12.971401,80.219045,2,0,junction,Chennai
node-10120161774,10120161774,12.972736,80.219645,0,0,terminal,Chennai
node-10120161776,10120161776,12.972173,80.219448,0,0,terminal,Chennai
node-10120161780,10120161780,12.97266,80.2197,0,0,terminal,Chennai
node-10120161782,10120161782,12.971795,80.219346,0,0,terminal,Chennai
node-10120161784,10120161784,12.972306,80.219492,2,0,junction,Chennai
node-10120161785,10120161785,12.97252,80.219567,0,0,terminal,Chennai
node-11041670084,11041670084,12.968063,80.218027,0,0,terminal,Chennai
node-11041670092,11041670092,12.968294,80.218112,0,0,terminal,Chennai
node-11059186583,11059186583,12.9723,80.219566,0,0,terminal,Chennai
node-11059186598,11059186598,12.972144,80.219506,0,0,terminal,Chennai
node-11171826568,11171826568,12.971832,80.21936,0,0,terminal,Chennai
node-11171826579,11171826579,12.97162,80.219278,0,0,terminal,Chennai
node-11935145709,11935145709,12.968011,80.2175,2,0,junction,Chennai
node-12157030704,12157030704,12.972099,80.219451,3,1,intersection,Chennai
node-12183394019,12183394019,12.970738,80.218942,0,0,terminal,Chennai
node-12483820625,12483820625,12.96804,80.217677,0,0,terminal,Chennai
node-12483820626,12483820626,12.967992,80.217836,0,0,terminal,Chennai
node-12483820627,12483820627,12.968004,80.217888,0,0,terminal,Chennai
node-12483820628,12483820628,12.968082,80.217986,0,0,terminal,Chennai
node-12483820629,12483820629,12.96937,80.218481,0,0,terminal,Chennai
node-12483820630,12483820630,12.969783,80.218682,3,1,intersection,Chennai
node-12483820631,12483820631,12.969739,80.218639,0,0,terminal,Chennai
node-12725165090,12725165090,12.968524,80.216507,2,0,junction,Chennai
node-12725165091,12725165091,12.968583,80.216542,2,0,junction,Chennai
node-12756684688,12756684688,12.968312,80.218068,0,0,terminal,Chennai
node-12756684689,12756684689,12.968352,80.218083,0,0,terminal,Chennai
node-13284916107,13284916107,12.969784,80.218311,0,0,terminal,Chennai
node-13284916114,13284916114,12.969948,80.218378,0,0,terminal,Chennai
node-13747462082,13747462082,12.966314,80.217289,0,0,terminal,Chennai
node-14136671925,14136671925,12.968035,80.21794,0,0,terminal,Chennai
node-14136671937,14136671937,12.972011,80.219422,0,0,terminal,Chennai
node-243326004,243326004,12.976087,80.221333,6,1,intersection,Chennai
node-325210402,325210402,12.977501,80.221206,4,1,intersection,Chennai
node-338406517,338406517,12.973383,80.219978,0,0,terminal,Chennai
node-338406527,338406527,12.974368,80.220405,0,0,terminal,Chennai
node-338406602,338406602,12.975501,80.220358,0,0,terminal,Chennai
node-338406860,338406860,12.975994,80.221404,4,1,intersection,Chennai
node-338461403,338461403,12.976242,80.221757,0,0,terminal,Chennai
node-338461405,338461405,12.976552,80.222264,0,0,terminal,Chennai
node-338461410,338461410,12.977038,80.22121,0,0,terminal,Chennai
node-1457503503,1457503503,12.9767,80.222501,0,0,terminal,Chennai
node-1751203562,1751203562,12.976714,80.219675,0,0,terminal,Chennai
node-1889993384,1889993384,12.973812,80.219954,0,0,terminal,Chennai
node-2167149032,2167149032,12.978117,80.21912,0,0,terminal,Chennai
node-2167149037,2167149037,12.978947,80.218975,0,0,terminal,Chennai
node-2407564016,2407564016,12.974827,80.220596,0,0,terminal,Chennai
node-2407564041,2407564041,12.978553,80.221163,0,0,terminal,Chennai
node-4226490889,4226490889,12.976459,80.222109,0,0,terminal,Chennai
node-4226490890,4226490890,12.97655,80.222067,2,0,junction,Chennai
node-6307256850,6307256850,12.978919,80.221145,0,0,terminal,Chennai
node-6307256855,6307256855,12.978216,80.221183,0,0,terminal,Chennai
node-6498120753,6498120753,12.979411,80.218635,0,0,terminal,Chennai
node-6583208811,6583208811,12.978894,80.218812,0,0,terminal,Chennai
node-6583208812,6583208812,12.979128,80.218732,0,0,terminal,Chennai
node-6583208815,6583208815,12.976346,80.219821,0,0,terminal,Chennai
node-7034913510,7034913510,12.978054,80.219145,2,0,junction,Chennai
node-7048020790,7048020790,12.978601,80.219122,0,0,terminal,Chennai
node-8556893325,8556893325,12.978756,80.218867,0,0,terminal,Chennai
node-9500730227,9500730227,12.976248,80.221582,0,0,terminal,Chennai
node-9572383281,9572383281,12.975686,80.220897,0,0,terminal,Chennai
node-9988511956,9988511956,12.975916,80.221305,0,0,terminal,Chennai
node-10120160522,10120160522,12.97604,80.220151,0,0,terminal,Chennai
node-10120160523,10120160523,12.975834,80.220258,0,0,terminal,Chennai
node-10120160524,10120160524,12.975698,80.220343,0,0,terminal,Chennai
node-10120160525,10120160525,12.975517,80.220447,0,0,terminal,Chennai
node-10120160526,10120160526,12.975409,80.220502,0,0,terminal,Chennai
node-10120160527,10120160527,12.975357,80.220521,0,0,terminal,Chennai
node-10120160528,10120160528,12.97531,80.220535,0,0,terminal,Chennai
node-10120160529,10120160529,12.975235,80.220548,0,0,terminal,Chennai
node-10120160530,10120160530,12.975145,80.220555,0,0,terminal,Chennai
node-10120160531,10120160531,12.975469,80.220472,0,0,terminal,Chennai
node-10120160532,10120160532,12.976214,80.220072,0,0,terminal,Chennai
node-10120160533,10120160533,12.976368,80.220009,0,0,terminal,Chennai
node-10120160534,10120160534,12.976547,80.219937,0,0,terminal,Chennai
node-10120160535,10120160535,12.976888,80.219806,0,0,terminal,Chennai
node-10120160536,10120160536,12.97503,80.220556,0,0,terminal,Chennai
node-10120160537,10120160537,12.974957,80.22055,0,0,terminal,Chennai
node-10120160538,10120160538,12.974902,80.220539,0,0,terminal,Chennai
node-10120160539,10120160539,12.974853,80.220525,0,0,terminal,Chennai
node-10120160540,10120160540,12.974793,80.220502,0,0,terminal,Chennai
node-10120160541,10120160541,12.973807,80.220043,2,0,junction,Chennai
node-10120160544,10120160544,12.976702,80.22243,0,0,terminal,Chennai
node-10120160545,10120160545,12.976438,80.221984,0,0,terminal,Chennai
node-10120160546,10120160546,12.976181,80.221574,0,0,terminal,Chennai
node-10120160547,10120160547,12.976116,80.221476,0,0,terminal,Chennai
node-10120160548,10120160548,12.975999,80.221303,0,0,terminal,Chennai
node-10120160549,10120160549,12.975794,80.221029,0,0,terminal,Chennai
node-10120160550,10120160550,12.975751,80.220965,0,0,terminal,Chennai
node-10120160551,10120160551,12.975653,80.220746,0,0,terminal,Chennai
node-10120160552,10120160552,12.975639,80.220671,0,0,terminal,Chennai
node-10120160553,10120160553,12.975635,80.220528,0,0,terminal,Chennai
node-10120160554,10120160554,12.975648,80.220454,0,0,terminal,Chennai
node-10120160555,10120160555,12.975665,80.220391,0,0,terminal,Chennai
node-10120160556,10120160556,12.975693,80.220321,0,0,terminal,Chennai
node-10120160557,10120160557,12.975718,80.220273,0,0,terminal,Chennai
node-10120160558,10120160558,12.975796,80.22017,0,0,terminal,Chennai
node-10120160559,10120160559,12.975895,80.22009,0,0,terminal,Chennai
node-10120160560,10120160560,12.975979,80.220044,0,0,terminal,Chennai
node-10120160561,10120160561,12.97611,80.219986,0,0,terminal,Chennai
node-10120160562,10120160562,12.976527,80.219812,0,0,terminal,Chennai
node-10120160563,10120160563,12.976744,80.219725,0,0,terminal,Chennai
node-10120160564,10120160564,12.976954,80.219644,0,0,terminal,Chennai
node-10120160565,10120160565,12.977379,80.219487,0,0,terminal,Chennai
node-10120160566,10120160566,12.977766,80.219341,0,0,terminal,Chennai
node-10120160567,10120160567,12.977984,80.219255,0,0,terminal,Chennai
node-10120160568,10120160568,12.978461,80.219065,0,0,terminal,Chennai
node-10120160569,10120160569,12.979035,80.218848,0,0,terminal,Chennai
node-10120160571,10120160571,12.977977,80.219387,2,0,junction,Chennai
node-10120160572,10120160572,12.978491,80.219166,2,0,junction,Chennai
node-10120160574,10120160574,12.977164,80.219797,0,0,terminal,Chennai
node-10120160575,10120160575,12.977811,80.219544,0,0,terminal,Chennai
node-10120160576,10120160576,12.977873,80.219517,0,0,terminal,Chennai
node-10120160577,10120160577,12.977956,80.219482,0,0,terminal,Chennai
node-10120160578,10120160578,12.978089,80.21942,0,0,terminal,Chennai
node-10120160579,10120160579,12.978136,80.219328,3,1,intersection,Chennai
node-10120160581,10120160581,12.976461,80.220087,0,0,terminal,Chennai
node-10120160582,10120160582,12.976271,80.220161,0,0,terminal,Chennai
node-10120160583,10120160583,12.976145,80.22021,0,0,terminal,Chennai
node-10120160584,10120160584,12.976003,80.220278,0,0,terminal,Chennai
node-10120160585,10120160585,12.975882,80.220336,0,0,terminal,Chennai
node-10120160586,10120160586,12.975776,80.220391,0,0,terminal,Chennai
node-10120160587,10120160587,12.975587,80.220529,0,0,terminal,Chennai
node-10120160589,10120160589,12.975726,80.220923,0,0,terminal,Chennai
node-10120160590,10120160590,12.97576,80.220214,2,0,junction,Chennai
node-10120160591,10120160591,12.975835,80.220131,0,0,terminal,Chennai
node-10120160592,10120160592,12.975633,80.220598,2,0,junction,Chennai
node-10120160593,10120160593,12.975687,80.220842,0,0,terminal,Chennai
node-10120160596,10120160596,12.977206,80.219488,0,0,terminal,Chennai
node-10120160597,10120160597,12.976488,80.219763,0,0,terminal,Chennai
node-10120160598,10120160598,12.976151,80.2199,0,0,terminal,Chennai
node-10120160599,10120160599,12.976014,80.219962,0,0,terminal,Chennai
node-10120160600,10120160600,12.975899,80.220029,0,0,terminal,Chennai
node-10120160601,10120160601,12.975838,80.220068,0,0,terminal,Chennai
node-10120160602,10120160602,12.97578,80.220113,0,0,terminal,Chennai
node-10120160603,10120160603,12.975708,80.220178,0,0,terminal,Chennai
node-10120160604,10120160604,12.975637,80.220243,0,0,terminal,Chennai
node-10120160605,10120160605,12.975526,80.220337,0,0,terminal,Chennai
node-10120160606,10120160606,12.975431,80.220405,0,0,terminal,Chennai
node-10120160607,10120160607,12.975347,80.220451,0,0,terminal,Chennai
node-10120160608,10120160608,12.975269,80.220483,0,0,terminal,Chennai
node-10120160609,10120160609,12.975201,80.220498,0,0,terminal,Chennai
node-10120160610,10120160610,12.975155,80.220498,0,0,terminal,Chennai
node-10120160611,10120160611,12.97508,80.220489,1,0,terminal,Chennai
node-10120160612,10120160612,12.974862,80.220419,0,0,terminal,Chennai
node-10120160614,10120160614,12.974996,80.22047,0,0,terminal,Chennai
node-10120160615,10120160615,12.975157,80.220527,0,0,terminal,Chennai
node-10120160616,10120160616,12.975111,80.220491,0,0,terminal,Chennai
node-10120161717,10120161717,12.975928,80.221115,2,0,junction,Chennai
node-10120161718,10120161718,12.975228,80.220562,0,0,terminal,Chennai
node-10120161725,10120161725,12.975426,80.220674,0,0,terminal,Chennai
node-10120161726,10120161726,12.975485,80.220719,1,0,terminal,Chennai
node-10120161727,10120161727,12.975556,80.220565,0,0,terminal,Chennai
node-10120161728,10120161728,12.975663,80.220464,0,0,terminal,Chennai
node-10120161739,10120161739,12.97556,80.220307,0,0,terminal,Chennai
node-10120161742,10120161742,12.975513,80.220637,0,0,terminal,Chennai
node-10120161743,10120161743,12.975537,80.220589,0,0,terminal,Chennai
node-10120161745,10120161745,12.975569,80.220782,2,0,junction,Chennai
node-10120161746,10120161746,12.975596,80.220809,0,0,terminal,Chennai
node-10120161747,10120161747,12.975641,80.220856,0,0,terminal,Chennai
node-10120161748,10120161748,12.976176,80.221256,0,0,terminal,Chennai
node-10120161750,10120161750,12.976216,80.221242,0,0,terminal,Chennai
node-10120161752,10120161752,12.976306,80.221217,0,0,terminal,Chennai
node-10120161754,10120161754,12.976461,80.221212,0,0,terminal,Chennai
node-10120161755,10120161755,12.976029,80.221242,0,0,terminal,Chennai
node-10120161756,10120161756,12.975974,80.221169,0,0,terminal,Chennai
node-10120161757,10120161757,12.975203,80.220743,0,0,terminal,Chennai
node-10120161758,10120161758,12.975813,80.221191,0,0,terminal,Chennai
node-10120161759,10120161759,12.975686,80.221058,0,0,terminal,Chennai
node-10120161760,10120161760,12.975557,80.220938,0,0,terminal,Chennai
node-10120161761,10120161761,12.975468,80.220867,0,0,terminal,Chennai
node-10120161762,10120161762,12.975427,80.220839,0,0,terminal,Chennai
node-10120161763,10120161763,12.975355,80.220803,0,0,terminal,Chennai
node-10120161764,10120161764,12.975131,80.220715,0,0,terminal,Chennai
node-10120161765,10120161765,12.973933,80.220208,0,0,terminal,Chennai
node-10120161768,10120161768,12.973624,80.219871,0,0,terminal,Chennai
node-10120161769,10120161769,12.97324,80.219713,0,0,terminal,Chennai
node-10120161773,10120161773,12.972988,80.219742,0,0,terminal,Chennai
node-10120161777,10120161777,12.973499,80.219925,0,0,terminal,Chennai
node-10120161778,10120161778,12.973242,80.219831,0,0,terminal,Chennai
node-10120161779,10120161779,12.973658,80.219987,0,0,terminal,Chennai
node-10156952013,10156952013,12.975772,80.221148,0,0,terminal,Chennai
node-10156952014,10156952014,12.975874,80.221059,0,0,terminal,Chennai
node-10223418146,10223418146,12.979223,80.218857,0,0,terminal,Chennai
node-10232817996,10232817996,12.977795,80.221206,0,0,terminal,Chennai
node-10281578983,10281578983,12.979179,80.221131,0,0,terminal,Chennai
node-10281826355,10281826355,12.974679,80.220335,2,0,junction,Chennai
node-10281826356,10281826356,12.974626,80.220512,2,0,junction,Chennai
node-11043628258,11043628258,12.976332,80.22014,0,0,terminal,Chennai
node-11043628264,11043628264,12.97629,80.220155,0,0,terminal,Chennai
node-11043646146,11043646146,12.978278,80.219271,0,0,terminal,Chennai
node-11043694104,11043694104,12.977895,80.221201,0,0,terminal,Chennai
node-11043742756,11043742756,12.976786,80.219953,0,0,terminal,Chennai
node-11043743073,11043743073,12.979223,80.221129,0,0,terminal,Chennai
node-11043752058,11043752058,12.97753,80.221206,0,0,terminal,Chennai
node-11043778199,11043778199,12.97679,80.221217,0,0,terminal,Chennai
node-11043778203,11043778203,12.976463,80.221928,0,0,terminal,Chennai
node-11059186600,11059186600,12.973112,80.219861,0,0,terminal,Chennai
node-11192490392,11192490392,12.978829,80.218837,0,0,terminal,Chennai
node-11192504227,11192504227,12.97843,80.219214,0,0,terminal,Chennai
node-11192562672,11192562672,12.979032,80.221139,0,0,terminal,Chennai
node-11192562683,11192562683,12.978662,80.22115,0,0,terminal,Chennai
node-11626309284,11626309284,12.978164,80.219098,0,0,terminal,Chennai
node-11629571365,11629571365,12.973426,80.219783,0,0,terminal,Chennai
node-11830335316,11830335316,12.979202,80.218866,0,0,terminal,Chennai
node-11830335318,11830335318,12.979185,80.218873,0,0,terminal,Chennai
node-11830348872,11830348872,12.97861,80.221155,0,0,terminal,Chennai
node-11832488583,11832488583,12.977974,80.219183,0,0,terminal,Chennai
node-11832523907,11832523907,12.977743,80.221206,0,0,terminal,Chennai
node-11832528780,11832528780,12.977886,80.219511,0,0,terminal,Chennai
node-11832566267,11832566267,12.978755,80.221148,0,0,terminal,Chennai
node-11832573272,11832573272,12.978256,80.221181,0,0,terminal,Chennai
node-11832573275,11832573275,12.978296,80.221178,0,0,terminal,Chennai
node-11832573276,11832573276,12.97858,80.22116,0,0,terminal,Chennai
node-12253013430,12253013430,12.974401,80.220418,0,0,terminal,Chennai
node-12294623161,12294623161,12.975585,80.220286,0,0,terminal,Chennai
node-12294623164,12294623164,12.975704,80.220438,0,0,terminal,Chennai
node-12294623165,12294623165,12.975622,80.220256,0,0,terminal,Chennai
node-12497489527,12497489527,12.975013,80.220668,0,0,terminal,Chennai
node-325209831,325209831,12.977457,80.223531,0,0,terminal,Chennai
node-325210159,325210159,12.979317,80.226648,0,0,terminal,Chennai
node-338417906,338417906,12.977223,80.223144,0,0,terminal,Chennai
node-1457503511,1457503511,12.978372,80.225263,6,1,intersection,Chennai
node-1457503518,1457503518,12.979342,80.226893,0,0,terminal,Chennai
node-2407564038,2407564038,12.978011,80.224696,0,0,terminal,Chennai
node-3899882287,3899882287,12.977369,80.223619,0,0,terminal,Chennai
node-3899882288,3899882288,12.977056,80.223107,0,0,terminal,Chennai
node-4172727623,4172727623,12.978553,80.225359,0,0,terminal,Chennai
node-4226485574,4226485574,12.978116,80.224602,0,0,terminal,Chennai
node-4450473914,4450473914,12.976858,80.222785,0,0,terminal,Chennai
node-4450473918,4450473918,12.976993,80.222763,2,0,junction,Chennai
node-4450539392,4450539392,12.978259,80.225321,2,0,junction,Chennai
node-5456056205,5456056205,12.978394,80.225084,2,0,junction,Chennai
node-6588259895,6588259895,12.978212,80.224769,0,0,terminal,Chennai
node-8556893327,8556893327,12.978313,80.22516,0,0,terminal,Chennai
node-9500680214,9500680214,12.978411,80.225329,0,0,terminal,Chennai
node-10120160542,10120160542,12.978169,80.224825,2,0,junction,Chennai
node-10120160543,10120160543,12.976948,80.22283,0,0,terminal,Chennai
node-10120161790,10120161790,12.97822,80.224919,0,0,terminal,Chennai
node-10120161792,10120161792,12.978255,80.225056,1,0,terminal,Chennai
node-10547872878,10547872878,12.978406,80.225104,0,0,terminal,Chennai
node-11402765955,11402765955,12.978854,80.226072,0,0,terminal,Chennai
node-12156990400,12156990400,12.978468,80.225212,4,1,intersection,Chennai
node-12157003201,12157003201,12.978157,80.224946,0,0,terminal,Chennai
node-13737048894,13737048894,12.978416,80.225121,2,0,junction,Chennai
node-13737048895,13737048895,12.978324,80.22518,2,0,junction,Chennai
node-243326293,243326293,12.981697,80.21801,0,0,terminal,Chennai
node-243326294,243326294,12.982397,80.217943,0,0,terminal,Chennai
node-299878698,299878698,12.981067,80.218196,0,0,terminal,Chennai
node-299883297,299883297,12.984461,80.21784,0,0,terminal,Chennai
node-299883320,299883320,12.981078,80.221015,0,0,terminal,Chennai
node-299883329,299883329,12.981474,80.218055,0,0,terminal,Chennai
node-299883330,299883330,12.981451,80.217951,0,0,terminal,Chennai
node-299883715,299883715,12.98018,80.218498,0,0,terminal,Chennai
node-300165212,300165212,12.9856,80.21796,0,0,terminal,Chennai
node-300195629,300195629,12.982567,80.221854,0,0,terminal,Chennai
node-300313515,300313515,12.98224,80.221719,0,0,terminal,Chennai
node-300464465,300464465,12.979825,80.218646,0,0,terminal,Chennai
node-325207257,325207257,12.985855,80.218007,0,0,terminal,Chennai
node-325207996,325207996,12.982763,80.221899,0,0,terminal,Chennai
node-325208906,325208906,12.983161,80.22211,0,0,terminal,Chennai
node-338223272,338223272,12.984981,80.217925,0,0,terminal,Chennai
node-338406630,338406630,12.980051,80.218407,2,0,junction,Chennai
node-338406637,338406637,12.981072,80.218075,0,0,terminal,Chennai
node-338406648,338406648,12.982412,80.217854,0,0,terminal,Chennai
node-338406658,338406658,12.985202,80.21785,0,0,terminal,Chennai
node-338406669,338406669,12.985637,80.217889,0,0,terminal,Chennai
node-2167027825,2167027825,12.979511,80.218603,0,0,terminal,Chennai
node-2167149046,2167149046,12.980239,80.218334,1,0,terminal,Chennai
node-2167149053,2167149053,12.980494,80.218259,0,0,terminal,Chennai
node-2230781421,2230781421,12.979587,80.221109,0,0,terminal,Chennai
node-2230781429,2230781429,12.980178,80.221083,0,0,terminal,Chennai
node-2230781436,2230781436,12.980555,80.221057,0,0,terminal,Chennai
node-2230785697,2230785697,12.981321,80.221117,0,0,terminal,Chennai
node-2623043962,2623043962,12.984222,80.217938,0,0,terminal,Chennai
node-3728970241,3728970241,12.981833,80.221504,0,0,terminal,Chennai
node-3862485768,3862485768,12.979627,80.221107,0,0,terminal,Chennai
node-4364200126,4364200126,12.980047,80.218553,0,0,terminal,Chennai
node-6757445768,6757445768,12.983921,80.217839,0,0,terminal,Chennai
node-7806767036,7806767036,12.982941,80.217853,0,0,terminal,Chennai
node-10120114269,10120114269,12.980145,80.218439,0,0,terminal,Chennai
node-10120160570,10120160570,12.979936,80.218528,2,0,junction,Chennai
node-10669042771,10669042771,12.980842,80.218151,0,0,terminal,Chennai
node-11033874934,11033874934,12.981761,80.217901,0,0,terminal,Chennai
node-11033910799,11033910799,12.980776,80.221045,0,0,terminal,Chennai
node-11043740435,11043740435,12.979745,80.221102,0,0,terminal,Chennai
node-11043740441,11043740441,12.979988,80.221091,0,0,terminal,Chennai
node-11052089962,11052089962,12.9838,80.222508,0,0,terminal,Chennai
node-11052090902,11052090902,12.983824,80.222522,0,0,terminal,Chennai
node-11183232599,11183232599,12.983351,80.21785,2,0,junction,Chennai
node-11183232600,11183232600,12.983348,80.217943,2,0,junction,Chennai
node-11192587985,11192587985,12.98028,80.221075,0,0,terminal,Chennai
